"MTU (CET/CEST)","Generation - Solar  [MW] Day Ahead/ Austria (AT)","Generation - Solar  [MW] Current / Austria (AT)","Generation - Wind Offshore  [MW] Day Ahead/ Austria (AT)","Generation - Wind Offshore  [MW] Current / Austria (AT)","Generation - Wind Onshore  [MW] Day Ahead/ Austria (AT)","Generation - Wind Onshore  [MW] Current / Austria (AT)"
"04.11.2022 19:45 - 04.11.2022 20:00","0","0","n/e","n/e","1364","1956"
"04.11.2022 20:00 - 04.11.2022 20:15","0","0","n/e","n/e","1424","2000"
"04.11.2022 20:15 - 04.11.2022 20:30","0","0","n/e","n/e","1492","2028"
"04.11.2022 20:30 - 04.11.2022 20:45","0","0","n/e","n/e","1560","2088"
"04.11.2022 20:45 - 04.11.2022 21:00","0","0","n/e","n/e","1624","2116"
"04.11.2022 21:00 - 04.11.2022 21:15","0","0","n/e","n/e","1688","2140"
"04.11.2022 21:15 - 04.11.2022 21:30","0","0","n/e","n/e","1748","2164"
"04.11.2022 21:30 - 04.11.2022 21:45","0","0","n/e","n/e","1808","2184"
"04.11.2022 21:45 - 04.11.2022 22:00","0","0","n/e","n/e","1868","2204"
"04.11.2022 22:00 - 04.11.2022 22:15","0","0","n/e","n/e","1932","2232"
"04.11.2022 22:15 - 04.11.2022 22:30","0","0","n/e","n/e","2000","2260"
"04.11.2022 22:30 - 04.11.2022 22:45","0","0","n/e","n/e","2068","2292"
"04.11.2022 22:45 - 04.11.2022 23:00","0","0","n/e","n/e","2136","2320"
"04.11.2022 23:00 - 04.11.2022 23:15","0","0","n/e","n/e","2192","2344"
"04.11.2022 23:15 - 04.11.2022 23:30","0","0","n/e","n/e","2240","2356"
"04.11.2022 23:30 - 04.11.2022 23:45","0","0","n/e","n/e","2288","2368"
"04.11.2022 23:45 - 05.11.2022 00:00","0","0","n/e","n/e","2332","2376"
"05.11.2022 00:00 - 05.11.2022 00:15","0","0","n/e","n/e","1724","2376"
"05.11.2022 00:15 - 05.11.2022 00:30","0","0","n/e","n/e","1744","2372"
"05.11.2022 00:30 - 05.11.2022 00:45","0","0","n/e","n/e","1764","2328"
"05.11.2022 00:45 - 05.11.2022 01:00","0","0","n/e","n/e","1784","2328"
"05.11.2022 01:00 - 05.11.2022 01:15","0","0","n/e","n/e","1804","2324"
"05.11.2022 01:15 - 05.11.2022 01:30","0","0","n/e","n/e","1820","2316"
"05.11.2022 01:30 - 05.11.2022 01:45","0","0","n/e","n/e","1840","2328"
"05.11.2022 01:45 - 05.11.2022 02:00","0","0","n/e","n/e","1856","2328"
"05.11.2022 02:00 - 05.11.2022 02:15","0","0","n/e","n/e","1868","2332"
"05.11.2022 02:15 - 05.11.2022 02:30","0","0","n/e","n/e","1876","2340"
"05.11.2022 02:30 - 05.11.2022 02:45","0","0","n/e","n/e","1884","2320"
"05.11.2022 02:45 - 05.11.2022 03:00","0","0","n/e","n/e","1892","2332"
"05.11.2022 03:00 - 05.11.2022 03:15","0","0","n/e","n/e","1900","2344"
"05.11.2022 03:15 - 05.11.2022 03:30","0","0","n/e","n/e","1904","2356"
"05.11.2022 03:30 - 05.11.2022 03:45","0","0","n/e","n/e","1912","2372"
"05.11.2022 03:45 - 05.11.2022 04:00","0","0","n/e","n/e","1916","2388"
"05.11.2022 04:00 - 05.11.2022 04:15","0","0","n/e","n/e","1924","2392"
"05.11.2022 04:15 - 05.11.2022 04:30","0","0","n/e","n/e","1936","2384"
"05.11.2022 04:30 - 05.11.2022 04:45","0","0","n/e","n/e","1944","2376"
"05.11.2022 04:45 - 05.11.2022 05:00","0","0","n/e","n/e","1952","2368"
"05.11.2022 05:00 - 05.11.2022 05:15","0","0","n/e","n/e","1960","2360"
"05.11.2022 05:15 - 05.11.2022 05:30","0","0","n/e","n/e","1960","2360"
"05.11.2022 05:30 - 05.11.2022 05:45","0","0","n/e","n/e","1960","2276"
"05.11.2022 05:45 - 05.11.2022 06:00","0","0","n/e","n/e","1960","2288"
"05.11.2022 06:00 - 05.11.2022 06:15","0","0","n/e","n/e","1960","2296"
"05.11.2022 06:15 - 05.11.2022 06:30","0","0","n/e","n/e","1956","2308"
"05.11.2022 06:30 - 05.11.2022 06:45","0","0","n/e","n/e","1952","2308"
"05.11.2022 06:45 - 05.11.2022 07:00","12","12","n/e","n/e","1948","2308"
"05.11.2022 07:00 - 05.11.2022 07:15","32","32","n/e","n/e","1944","2312"
"05.11.2022 07:15 - 05.11.2022 07:30","36","36","n/e","n/e","1936","2316"
"05.11.2022 07:30 - 05.11.2022 07:45","40","40","n/e","n/e","1932","2220"
"05.11.2022 07:45 - 05.11.2022 08:00","44","44","n/e","n/e","1924","2212"
"05.11.2022 08:00 - 05.11.2022 08:15","52","52","n/e","n/e","1920","2228"
"05.11.2022 08:15 - 05.11.2022 08:30","60","60","n/e","n/e","1920","2260"
"05.11.2022 08:30 - 05.11.2022 08:45","68","68","n/e","n/e","1916","2280"
"05.11.2022 08:45 - 05.11.2022 09:00","80","80","n/e","n/e","1912","2308"
"05.11.2022 09:00 - 05.11.2022 09:15","92","92","n/e","n/e","1916","2336"
"05.11.2022 09:15 - 05.11.2022 09:30","112","112","n/e","n/e","1924","2360"
"05.11.2022 09:30 - 05.11.2022 09:45","128","128","n/e","n/e","1936","2388"
"05.11.2022 09:45 - 05.11.2022 10:00","140","140","n/e","n/e","1944","2412"
"05.11.2022 10:00 - 05.11.2022 10:15","156","156","n/e","n/e","1956","2444"
"05.11.2022 10:15 - 05.11.2022 10:30","168","168","n/e","n/e","1976","2484"
"05.11.2022 10:30 - 05.11.2022 10:45","180","180","n/e","n/e","1992","2528"
"05.11.2022 10:45 - 05.11.2022 11:00","192","192","n/e","n/e","2008","2572"
"05.11.2022 11:00 - 05.11.2022 11:15","200","200","n/e","n/e","2024","2596"
"05.11.2022 11:15 - 05.11.2022 11:30","208","208","n/e","n/e","2036","2604"
"05.11.2022 11:30 - 05.11.2022 11:45","212","212","n/e","n/e","2048","2612"
"05.11.2022 11:45 - 05.11.2022 12:00","216","216","n/e","n/e","2064","2624"
"05.11.2022 12:00 - 05.11.2022 12:15","216","216","n/e","n/e","2072","2620"
"05.11.2022 12:15 - 05.11.2022 12:30","212","212","n/e","n/e","2080","2608"
"05.11.2022 12:30 - 05.11.2022 12:45","208","208","n/e","n/e","2084","2604"
"05.11.2022 12:45 - 05.11.2022 13:00","200","200","n/e","n/e","2092","2592"
"05.11.2022 13:00 - 05.11.2022 13:15","188","188","n/e","n/e","2092","2572"
"05.11.2022 13:15 - 05.11.2022 13:30","180","180","n/e","n/e","2084","2544"
"05.11.2022 13:30 - 05.11.2022 13:45","168","168","n/e","n/e","2076","2524"
"05.11.2022 13:45 - 05.11.2022 14:00","152","152","n/e","n/e","2068","2496"
"05.11.2022 14:00 - 05.11.2022 14:15","140","140","n/e","n/e","2056","2468"
"05.11.2022 14:15 - 05.11.2022 14:30","128","128","n/e","n/e","2036","2432"
"05.11.2022 14:30 - 05.11.2022 14:45","116","116","n/e","n/e","2020","2400"
"05.11.2022 14:45 - 05.11.2022 15:00","104","104","n/e","n/e","2000","2368"
"05.11.2022 15:00 - 05.11.2022 15:15","88","88","n/e","n/e","1988","2332"
"05.11.2022 15:15 - 05.11.2022 15:30","76","76","n/e","n/e","1980","2292"
"05.11.2022 15:30 - 05.11.2022 15:45","68","68","n/e","n/e","1972","2260"
"05.11.2022 15:45 - 05.11.2022 16:00","60","60","n/e","n/e","1964","2220"
"05.11.2022 16:00 - 05.11.2022 16:15","52","52","n/e","n/e","1964","2192"
"05.11.2022 16:15 - 05.11.2022 16:30","48","48","n/e","n/e","1976","2176"
"05.11.2022 16:30 - 05.11.2022 16:45","8","8","n/e","n/e","1988","2132"
"05.11.2022 16:45 - 05.11.2022 17:00","0","0","n/e","n/e","2000","2112"
"05.11.2022 17:00 - 05.11.2022 17:15","0","0","n/e","n/e","2012","2104"
"05.11.2022 17:15 - 05.11.2022 17:30","0","0","n/e","n/e","2028","2104"
"05.11.2022 17:30 - 05.11.2022 17:45","0","0","n/e","n/e","2044","2112"
"05.11.2022 17:45 - 05.11.2022 18:00","0","0","n/e","n/e","2060","2120"
"05.11.2022 18:00 - 05.11.2022 18:15","0","0","n/e","n/e","2080","2136"
"05.11.2022 18:15 - 05.11.2022 18:30","0","0","n/e","n/e","2096","2168"
"05.11.2022 18:30 - 05.11.2022 18:45","0","0","n/e","n/e","2116","2100"
"05.11.2022 18:45 - 05.11.2022 19:00","0","0","n/e","n/e","2132","2132"
"05.11.2022 19:00 - 05.11.2022 19:15","0","0","n/e","n/e","2148","2160"
"05.11.2022 19:15 - 05.11.2022 19:30","0","0","n/e","n/e","2160","2176"
"05.11.2022 19:30 - 05.11.2022 19:45","0","0","n/e","n/e","2168","2204"
"05.11.2022 19:45 - 05.11.2022 20:00","0","0","n/e","n/e","2180","2220"
"05.11.2022 20:00 - 05.11.2022 20:15","0","0","n/e","n/e","2188","2228"
"05.11.2022 20:15 - 05.11.2022 20:30","0","0","n/e","n/e","2192","2220"
"05.11.2022 20:30 - 05.11.2022 20:45","0","0","n/e","n/e","2192","2212"
"05.11.2022 20:45 - 05.11.2022 21:00","0","0","n/e","n/e","2196","2204"
"05.11.2022 21:00 - 05.11.2022 21:15","0","0","n/e","n/e","2192","2184"
"05.11.2022 21:15 - 05.11.2022 21:30","0","0","n/e","n/e","2184","2156"
"05.11.2022 21:30 - 05.11.2022 21:45","0","0","n/e","n/e","2176","2128"
"05.11.2022 21:45 - 05.11.2022 22:00","0","0","n/e","n/e","2168","2096"
"05.11.2022 22:00 - 05.11.2022 22:15","0","0","n/e","n/e","2160","2076"
"05.11.2022 22:15 - 05.11.2022 22:30","0","0","n/e","n/e","2156","2060"
"05.11.2022 22:30 - 05.11.2022 22:45","0","0","n/e","n/e","2152","2048"
"05.11.2022 22:45 - 05.11.2022 23:00","0","0","n/e","n/e","2144","2032"
"05.11.2022 23:00 - 05.11.2022 23:15","0","0","n/e","n/e","2136","2016"
"05.11.2022 23:15 - 05.11.2022 23:30","0","0","n/e","n/e","2124","2000"
"05.11.2022 23:30 - 05.11.2022 23:45","0","0","n/e","n/e","2112","1944"
"05.11.2022 23:45 - 06.11.2022 00:00","0","0","n/e","n/e","2100","1928"
"06.11.2022 00:00 - 06.11.2022 00:15","0","0","n/e","n/e","2080","1908"
"06.11.2022 00:15 - 06.11.2022 00:30","0","0","n/e","n/e","2048","1884"
"06.11.2022 00:30 - 06.11.2022 00:45","0","0","n/e","n/e","2016","1908"
"06.11.2022 00:45 - 06.11.2022 01:00","0","0","n/e","n/e","1988","1892"
"06.11.2022 01:00 - 06.11.2022 01:15","0","0","n/e","n/e","1960","1876"
"06.11.2022 01:15 - 06.11.2022 01:30","0","0","n/e","n/e","1944","1868"
"06.11.2022 01:30 - 06.11.2022 01:45","0","0","n/e","n/e","1924","1868"
"06.11.2022 01:45 - 06.11.2022 02:00","0","0","n/e","n/e","1908","1864"
"06.11.2022 02:00 - 06.11.2022 02:15","0","0","n/e","n/e","1888","1860"
"06.11.2022 02:15 - 06.11.2022 02:30","0","0","n/e","n/e","1860","1852"
"06.11.2022 02:30 - 06.11.2022 02:45","0","0","n/e","n/e","1836","1876"
"06.11.2022 02:45 - 06.11.2022 03:00","0","0","n/e","n/e","1812","1872"
"06.11.2022 03:00 - 06.11.2022 03:15","0","0","n/e","n/e","1792","1864"
"06.11.2022 03:15 - 06.11.2022 03:30","0","0","n/e","n/e","1776","1856"
"06.11.2022 03:30 - 06.11.2022 03:45","0","0","n/e","n/e","1756","1836"
"06.11.2022 03:45 - 06.11.2022 04:00","0","0","n/e","n/e","1740","1828"
"06.11.2022 04:00 - 06.11.2022 04:15","0","0","n/e","n/e","1720","1804"
"06.11.2022 04:15 - 06.11.2022 04:30","0","0","n/e","n/e","1692","1768"
"06.11.2022 04:30 - 06.11.2022 04:45","0","0","n/e","n/e","1668","1732"
"06.11.2022 04:45 - 06.11.2022 05:00","0","0","n/e","n/e","1644","1696"
"06.11.2022 05:00 - 06.11.2022 05:15","0","0","n/e","n/e","1616","1656"
"06.11.2022 05:15 - 06.11.2022 05:30","0","0","n/e","n/e","1584","1608"
"06.11.2022 05:30 - 06.11.2022 05:45","0","0","n/e","n/e","1548","1580"
"06.11.2022 05:45 - 06.11.2022 06:00","0","0","n/e","n/e","1516","1532"
"06.11.2022 06:00 - 06.11.2022 06:15","0","0","n/e","n/e","1468","1472"
"06.11.2022 06:15 - 06.11.2022 06:30","0","0","n/e","n/e","1400","1396"
"06.11.2022 06:30 - 06.11.2022 06:45","0","0","n/e","n/e","1332","1344"
"06.11.2022 06:45 - 06.11.2022 07:00","4","4","n/e","n/e","1264","1268"
"06.11.2022 07:00 - 06.11.2022 07:15","28","28","n/e","n/e","1208","1204"
"06.11.2022 07:15 - 06.11.2022 07:30","32","32","n/e","n/e","1160","1148"
"06.11.2022 07:30 - 06.11.2022 07:45","44","40","n/e","n/e","1116","1088"
"06.11.2022 07:45 - 06.11.2022 08:00","56","56","n/e","n/e","1072","1032"
"06.11.2022 08:00 - 06.11.2022 08:15","76","72","n/e","n/e","1016","972"
"06.11.2022 08:15 - 06.11.2022 08:30","100","96","n/e","n/e","944","904"
"06.11.2022 08:30 - 06.11.2022 08:45","128","124","n/e","n/e","872","840"
"06.11.2022 08:45 - 06.11.2022 09:00","164","156","n/e","n/e","800","764"
"06.11.2022 09:00 - 06.11.2022 09:15","208","196","n/e","n/e","744","712"
"06.11.2022 09:15 - 06.11.2022 09:30","252","236","n/e","n/e","700","680"
"06.11.2022 09:30 - 06.11.2022 09:45","292","272","n/e","n/e","660","648"
"06.11.2022 09:45 - 06.11.2022 10:00","328","308","n/e","n/e","616","616"
"06.11.2022 10:00 - 06.11.2022 10:15","372","352","n/e","n/e","576","592"
"06.11.2022 10:15 - 06.11.2022 10:30","420","396","n/e","n/e","536","576"
"06.11.2022 10:30 - 06.11.2022 10:45","452","428","n/e","n/e","500","560"
"06.11.2022 10:45 - 06.11.2022 11:00","476","452","n/e","n/e","460","540"
"06.11.2022 11:00 - 06.11.2022 11:15","508","480","n/e","n/e","428","520"
"06.11.2022 11:15 - 06.11.2022 11:30","544","512","n/e","n/e","400","496"
"06.11.2022 11:30 - 06.11.2022 11:45","560","532","n/e","n/e","372","464"
"06.11.2022 11:45 - 06.11.2022 12:00","560","532","n/e","n/e","344","436"
"06.11.2022 12:00 - 06.11.2022 12:15","564","536","n/e","n/e","316","404"
"06.11.2022 12:15 - 06.11.2022 12:30","572","548","n/e","n/e","288","372"
"06.11.2022 12:30 - 06.11.2022 12:45","564","544","n/e","n/e","264","360"
"06.11.2022 12:45 - 06.11.2022 13:00","540","520","n/e","n/e","240","324"
"06.11.2022 13:00 - 06.11.2022 13:15","520","504","n/e","n/e","216","288"
"06.11.2022 13:15 - 06.11.2022 13:30","504","492","n/e","n/e","192","256"
"06.11.2022 13:30 - 06.11.2022 13:45","480","468","n/e","n/e","172","220"
"06.11.2022 13:45 - 06.11.2022 14:00","436","424","n/e","n/e","148","188"
"06.11.2022 14:00 - 06.11.2022 14:15","396","388","n/e","n/e","132","160"
"06.11.2022 14:15 - 06.11.2022 14:30","364","356","n/e","n/e","116","140"
"06.11.2022 14:30 - 06.11.2022 14:45","324","316","n/e","n/e","100","116"
"06.11.2022 14:45 - 06.11.2022 15:00","276","272","n/e","n/e","84","96"
"06.11.2022 15:00 - 06.11.2022 15:15","208","224","n/e","n/e","76","80"
"06.11.2022 15:15 - 06.11.2022 15:30","148","184","n/e","n/e","76","76"
"06.11.2022 15:30 - 06.11.2022 15:45","128","132","n/e","n/e","72","72"
"06.11.2022 15:45 - 06.11.2022 16:00","152","80","n/e","n/e","72","68"
"06.11.2022 16:00 - 06.11.2022 16:15","96","48","n/e","n/e","72","68"
"06.11.2022 16:15 - 06.11.2022 16:30","80","40","n/e","n/e","80","72"
"06.11.2022 16:30 - 06.11.2022 16:45","8","4","n/e","n/e","88","76"
"06.11.2022 16:45 - 06.11.2022 17:00","0","0","n/e","n/e","96","80"
"06.11.2022 17:00 - 06.11.2022 17:15","0","0","n/e","n/e","104","88"
"06.11.2022 17:15 - 06.11.2022 17:30","0","0","n/e","n/e","108","92"
"06.11.2022 17:30 - 06.11.2022 17:45","0","0","n/e","n/e","116","100"
"06.11.2022 17:45 - 06.11.2022 18:00","0","0","n/e","n/e","124","108"
"06.11.2022 18:00 - 06.11.2022 18:15","0","0","n/e","n/e","140","120"
"06.11.2022 18:15 - 06.11.2022 18:30","0","0","n/e","n/e","160","140"
"06.11.2022 18:30 - 06.11.2022 18:45","0","0","n/e","n/e","184","180"
"06.11.2022 18:45 - 06.11.2022 19:00","0","0","n/e","n/e","204","204"
"06.11.2022 19:00 - 06.11.2022 19:15","0","0","n/e","n/e","236","236"
"06.11.2022 19:15 - 06.11.2022 19:30","0","0","n/e","n/e","280","268"
"06.11.2022 19:30 - 06.11.2022 19:45","0","0","n/e","n/e","320","296"
"06.11.2022 19:45 - 06.11.2022 20:00","0","0","n/e","n/e","364","328"
"06.11.2022 20:00 - 06.11.2022 20:15","0","0","n/e","n/e","408","376"
"06.11.2022 20:15 - 06.11.2022 20:30","0","0","n/e","n/e","452","440"
"06.11.2022 20:30 - 06.11.2022 20:45","0","0","n/e","n/e","500","524"
"06.11.2022 20:45 - 06.11.2022 21:00","0","0","n/e","n/e","548","592"
"06.11.2022 21:00 - 06.11.2022 21:15","0","0","n/e","n/e","592","668"
"06.11.2022 21:15 - 06.11.2022 21:30","0","0","n/e","n/e","628","752"
"06.11.2022 21:30 - 06.11.2022 21:45","0","0","n/e","n/e","668","844"
"06.11.2022 21:45 - 06.11.2022 22:00","0","0","n/e","n/e","708","928"
"06.11.2022 22:00 - 06.11.2022 22:15","0","0","n/e","n/e","744","996"
"06.11.2022 22:15 - 06.11.2022 22:30","0","0","n/e","n/e","776","1052"
"06.11.2022 22:30 - 06.11.2022 22:45","0","0","n/e","n/e","812","1104"
"06.11.2022 22:45 - 06.11.2022 23:00","0","0","n/e","n/e","848","1160"
"06.11.2022 23:00 - 06.11.2022 23:15","0","0","n/e","n/e","868","1200"
"06.11.2022 23:15 - 06.11.2022 23:30","0","0","n/e","n/e","884","1224"
"06.11.2022 23:30 - 06.11.2022 23:45","0","0","n/e","n/e","896","1324"
"06.11.2022 23:45 - 07.11.2022 00:00","0","0","n/e","n/e","908","1348"
"07.11.2022 00:00 - 07.11.2022 00:15","0","0","n/e","n/e","1008","1348"
"07.11.2022 00:15 - 07.11.2022 00:30","0","0","n/e","n/e","1004","1324"
"07.11.2022 00:30 - 07.11.2022 00:45","0","0","n/e","n/e","1000","1324"
"07.11.2022 00:45 - 07.11.2022 01:00","0","0","n/e","n/e","992","1304"
"07.11.2022 01:00 - 07.11.2022 01:15","0","0","n/e","n/e","976","1272"
"07.11.2022 01:15 - 07.11.2022 01:30","0","0","n/e","n/e","944","1232"
"07.11.2022 01:30 - 07.11.2022 01:45","0","0","n/e","n/e","912","1192"
"07.11.2022 01:45 - 07.11.2022 02:00","0","0","n/e","n/e","880","1148"
"07.11.2022 02:00 - 07.11.2022 02:15","0","0","n/e","n/e","840","1096"
"07.11.2022 02:15 - 07.11.2022 02:30","0","0","n/e","n/e","784","1032"
"07.11.2022 02:30 - 07.11.2022 02:45","0","0","n/e","n/e","732","964"
"07.11.2022 02:45 - 07.11.2022 03:00","0","0","n/e","n/e","676","904"
"07.11.2022 03:00 - 07.11.2022 03:15","0","0","n/e","n/e","628","836"
"07.11.2022 03:15 - 07.11.2022 03:30","0","0","n/e","n/e","584","760"
"07.11.2022 03:30 - 07.11.2022 03:45","0","0","n/e","n/e","536","680"
"07.11.2022 03:45 - 07.11.2022 04:00","0","0","n/e","n/e","492","604"
"07.11.2022 04:00 - 07.11.2022 04:15","0","0","n/e","n/e","460","552"
"07.11.2022 04:15 - 07.11.2022 04:30","0","0","n/e","n/e","436","524"
"07.11.2022 04:30 - 07.11.2022 04:45","0","0","n/e","n/e","412","496"
"07.11.2022 04:45 - 07.11.2022 05:00","0","0","n/e","n/e","388","468"
"07.11.2022 05:00 - 07.11.2022 05:15","0","0","n/e","n/e","368","448"
"07.11.2022 05:15 - 07.11.2022 05:30","0","0","n/e","n/e","356","436"
"07.11.2022 05:30 - 07.11.2022 05:45","0","0","n/e","n/e","344","460"
"07.11.2022 05:45 - 07.11.2022 06:00","0","0","n/e","n/e","332","456"
"07.11.2022 06:00 - 07.11.2022 06:15","0","0","n/e","n/e","316","436"
"07.11.2022 06:15 - 07.11.2022 06:30","0","0","n/e","n/e","296","400"
"07.11.2022 06:30 - 07.11.2022 06:45","0","0","n/e","n/e","272","368"
"07.11.2022 06:45 - 07.11.2022 07:00","0","0","n/e","n/e","252","332"
"07.11.2022 07:00 - 07.11.2022 07:15","28","28","n/e","n/e","232","300"
"07.11.2022 07:15 - 07.11.2022 07:30","32","28","n/e","n/e","216","272"
"07.11.2022 07:30 - 07.11.2022 07:45","36","36","n/e","n/e","200","252"
"07.11.2022 07:45 - 07.11.2022 08:00","48","44","n/e","n/e","184","224"
"07.11.2022 08:00 - 07.11.2022 08:15","60","56","n/e","n/e","172","204"
"07.11.2022 08:15 - 07.11.2022 08:30","76","72","n/e","n/e","164","192"
"07.11.2022 08:30 - 07.11.2022 08:45","96","88","n/e","n/e","156","196"
"07.11.2022 08:45 - 07.11.2022 09:00","124","112","n/e","n/e","148","188"
"07.11.2022 09:00 - 07.11.2022 09:15","152","140","n/e","n/e","140","180"
"07.11.2022 09:15 - 07.11.2022 09:30","184","168","n/e","n/e","128","176"
"07.11.2022 09:30 - 07.11.2022 09:45","216","196","n/e","n/e","116","172"
"07.11.2022 09:45 - 07.11.2022 10:00","244","224","n/e","n/e","104","164"
"07.11.2022 10:00 - 07.11.2022 10:15","280","260","n/e","n/e","96","156"
"07.11.2022 10:15 - 07.11.2022 10:30","316","296","n/e","n/e","88","148"
"07.11.2022 10:30 - 07.11.2022 10:45","344","324","n/e","n/e","84","136"
"07.11.2022 10:45 - 07.11.2022 11:00","360","344","n/e","n/e","76","124"
"07.11.2022 11:00 - 07.11.2022 11:15","384","368","n/e","n/e","72","120"
"07.11.2022 11:15 - 07.11.2022 11:30","412","396","n/e","n/e","72","116"
"07.11.2022 11:30 - 07.11.2022 11:45","428","412","n/e","n/e","72","116"
"07.11.2022 11:45 - 07.11.2022 12:00","428","412","n/e","n/e","72","112"
"07.11.2022 12:00 - 07.11.2022 12:15","436","420","n/e","n/e","76","112"
"07.11.2022 12:15 - 07.11.2022 12:30","444","428","n/e","n/e","76","112"
"07.11.2022 12:30 - 07.11.2022 12:45","440","428","n/e","n/e","80","96"
"07.11.2022 12:45 - 07.11.2022 13:00","420","412","n/e","n/e","80","96"
"07.11.2022 13:00 - 07.11.2022 13:15","404","400","n/e","n/e","84","96"
"07.11.2022 13:15 - 07.11.2022 13:30","396","396","n/e","n/e","84","96"
"07.11.2022 13:30 - 07.11.2022 13:45","376","376","n/e","n/e","88","92"
"07.11.2022 13:45 - 07.11.2022 14:00","344","348","n/e","n/e","88","92"
"07.11.2022 14:00 - 07.11.2022 14:15","316","316","n/e","n/e","92","92"
"07.11.2022 14:15 - 07.11.2022 14:30","292","296","n/e","n/e","92","88"
"07.11.2022 14:30 - 07.11.2022 14:45","260","264","n/e","n/e","96","80"
"07.11.2022 14:45 - 07.11.2022 15:00","228","228","n/e","n/e","100","76"
"07.11.2022 15:00 - 07.11.2022 15:15","172","192","n/e","n/e","108","80"
"07.11.2022 15:15 - 07.11.2022 15:30","124","160","n/e","n/e","120","92"
"07.11.2022 15:30 - 07.11.2022 15:45","112","120","n/e","n/e","136","104"
"07.11.2022 15:45 - 07.11.2022 16:00","132","72","n/e","n/e","152","116"
"07.11.2022 16:00 - 07.11.2022 16:15","72","44","n/e","n/e","172","136"
"07.11.2022 16:15 - 07.11.2022 16:30","60","36","n/e","n/e","196","160"
"07.11.2022 16:30 - 07.11.2022 16:45","8","4","n/e","n/e","220","184"
"07.11.2022 16:45 - 07.11.2022 17:00","0","0","n/e","n/e","240","208"
"07.11.2022 17:00 - 07.11.2022 17:15","0","0","n/e","n/e","264","232"
"07.11.2022 17:15 - 07.11.2022 17:30","0","0","n/e","n/e","280","252"
"07.11.2022 17:30 - 07.11.2022 17:45","0","0","n/e","n/e","296","336"
"07.11.2022 17:45 - 07.11.2022 18:00","0","0","n/e","n/e","312","360"
"07.11.2022 18:00 - 07.11.2022 18:15","0","0","n/e","n/e","320","376"
"07.11.2022 18:15 - 07.11.2022 18:30","0","0","n/e","n/e","324","384"
"07.11.2022 18:30 - 07.11.2022 18:45","0","0","n/e","n/e","328","384"
"07.11.2022 18:45 - 07.11.2022 19:00","0","0","n/e","n/e","332","396"
"07.11.2022 19:00 - 07.11.2022 19:15","0","0","n/e","n/e","332","396"
"07.11.2022 19:15 - 07.11.2022 19:30","0","0","n/e","n/e","324","392"
"07.11.2022 19:30 - 07.11.2022 19:45","0","0","n/e","n/e","316","388"
"07.11.2022 19:45 - 07.11.2022 20:00","0","0","n/e","n/e","304","384"
"07.11.2022 20:00 - 07.11.2022 20:15","0","0","n/e","n/e","296","380"
"07.11.2022 20:15 - 07.11.2022 20:30","0","0","n/e","n/e","284","372"
"07.11.2022 20:30 - 07.11.2022 20:45","0","0","n/e","n/e","276","392"
"07.11.2022 20:45 - 07.11.2022 21:00","0","0","n/e","n/e","264","380"
"07.11.2022 21:00 - 07.11.2022 21:15","0","0","n/e","n/e","256","368"
"07.11.2022 21:15 - 07.11.2022 21:30","0","0","n/e","n/e","248","356"
"07.11.2022 21:30 - 07.11.2022 21:45","0","0","n/e","n/e","240","348"
"07.11.2022 21:45 - 07.11.2022 22:00","0","0","n/e","n/e","232","336"
"07.11.2022 22:00 - 07.11.2022 22:15","0","0","n/e","n/e","228","324"
"07.11.2022 22:15 - 07.11.2022 22:30","0","0","n/e","n/e","224","312"
"07.11.2022 22:30 - 07.11.2022 22:45","0","0","n/e","n/e","220","300"
"07.11.2022 22:45 - 07.11.2022 23:00","0","0","n/e","n/e","216","288"
